Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_USD,Affected_by_Climate_Change
2012,Australia,Queensland,Vegetables,28.026744244622698,808.0500876382557,2.64,3.4492194607425337,4,57.51,21.92,78.61,61.18774522085529,Drought-resistant Crops,697.8670831545173,0
1990,USA,West,Barley,15.690659209390075,851.3429637621707,6.8,3.0283402655217224,7,54.17,5.02,80.83,69.71627768624329,Crop Rotation,798.1673386730936,0
1990,Canada,British Columbia,Fruits,28.82282095846883,770.1825437283509,9.61,2.423175252267335,10,61.75,33.91,79.05,63.46972156988361,No Adaptation,575.1838521086738,0
1992,China,Central,Wheat,17.397127378191684,801.2087239586939,3.83,3.8312536969614475,2,57.0,42.06,97.21,54.37941834268821,No Adaptation,785.5366291752634,0
2012,Argentina,Northwest,Sugarcane,17.05132261775006,888.8101593636744,22.88,2.3024562556284414,10,15.17,31.39,31.1,55.924808190776446,Crop Rotation,810.2185670000806,0
2007,China,East,Barley,25.93985159080018,846.5993509889264,29.28,2.357577947877842,10,22.29,39.57,67.19,51.16553654214156,No Adaptation,707.9532532966437,0
2014,China,Central,Cotton,14.819872000366558,768.118052068846,8.97,4.241002724211965,2,52.31,10.42,74.96,74.0851630243585,Drought-resistant Crops,1082.4735329630741,0
2011,USA,Midwest,Coffee,19.460059446841342,881.0651304966235,11.92,2.2304665087530946,10,70.41,44.85,33.57,56.62246651270695,No Adaptation,523.56211746107,0
2008,Australia,Victoria,Sugarcane,25.081102722070256,943.278220459802,26.13,2.4259925213289444,10,42.87,4.14,56.3,67.04582022441187,Drought-resistant Crops,550.6897782776354,0
2015,Russia,Volga,Soybeans,11.603750887717121,713.662598841761,3.69,2.6790913721865817,7,21.35,12.93,29.25,54.807793847231295,Drought-resistant Crops,773.6601680389878,0
2012,India,Punjab,Coffee,20.802112052546462,911.8808235145616,19.38,2.2524186568193247,10,56.72,45.91,52.41,56.116704618874046,Water Management,766.5971142359065,0
2018,USA,Northeast,Fruits,20.037584522874603,897.4344970607694,23.54,2.4980454835822656,10,68.73,24.5,19.42,63.56799356294353,Crop Rotation,680.7588837504826,0
2006,India,Maharashtra,Barley,21.032829287568713,991.7019201678763,28.49,1.8755910383914693,10,82.49,15.48,27.68,40.364965718379835,Organic Farming,396.728305802042,1
2020,Nigeria,North Central,Soybeans,12.898686363508261,832.2723915424916,7.34,2.336300096191116,9,97.55,36.88,27.19,50.63007854009146,Water Management,696.108767923406,0
1998,Brazil,North,Corn,22.202504625521314,1153.8840958370545,20.17,0.5904464910499416,10,29.54,32.58,0.08,31.49565444697288,Drought-resistant Crops,189.55855974428874,0
2016,Nigeria,North West,Cotton,22.74874096475112,852.8040995181684,8.65,2.2206528490089235,10,54.6,36.25,58.41,58.78642446703326,Water Management,581.2263459282672,0
2008,Russia,Volga,Vegetables,17.789041568810795,801.4541999247587,18.31,2.3580116327139455,10,88.32,30.94,96.42,57.45255709291884,Organic Farming,589.1839391780848,0
2024,India,West Bengal,Fruits,27.619096792565685,954.1818947713182,17.51,2.0439347233436553,10,73.53,11.56,33.71,49.724738555698764,Organic Farming,584.3448636468277,0
1994,Argentina,Pampas,Rice,22.41100540088138,882.5761110703078,18.78,2.35575314332329,10,71.87,15.05,56.65,55.6415080934253,No Adaptation,495.103937285647,0
2019,Nigeria,North Central,Rice,24.009546273682588,940.5732994844604,17.7,2.238248718830059,10,85.0,41.65,58.38,59.754000654917526,Drought-resistant Crops,356.5428904339898,0
2007,Brazil,Southeast,Wheat,24.133788657972836,879.6863703965196,5.97,2.9291896862781805,7,52.95,18.98,53.83,60.90758354741459,Water Management,687.9958741488067,0
2004,Australia,New South Wales,Barley,20.118015137363184,946.5936924233118,12.03,2.0368372740059253,10,42.74,44.17,11.52,56.01837240475146,Crop Rotation,427.9154669264059,0
2011,China,North,Cotton,19.91564142394234,892.5903702431551,15.74,2.6388747879787866,10,30.67,44.43,55.38,75.90257441872564,Drought-resistant Crops,593.9323924076252,0
2022,Argentina,Northeast,Corn,23.260356308163818,771.4830687009343,18.36,2.4783300957592953,10,98.6,27.63,6.27,57.93443323047486,Water Management,548.9213241180837,0
2002,Brazil,North,Rice,26.68088969894189,946.8227735354451,27.85,2.527482919505723,10,59.31,29.42,85.45,68.9189664338734,Crop Rotation,587.4468598138839,0
2020,Nigeria,North West,Sugarcane,20.291406956909128,799.1045667953591,7.39,4.084379859815815,2,63.3,17.77,39.72,65.54830210286842,Crop Rotation,931.5724244874228,0
2006,China,North,Rice,23.802416935853344,869.7155068637867,26.71,2.3590456692068917,10,63.61,4.47,86.25,52.6119981944188,Drought-resistant Crops,371.6125352765437,0
2008,Australia,Queensland,Sugarcane,22.160561081404865,762.5338257612187,11.77,2.1606325523790453,10,44.01,36.62,78.56,53.69749600345217,Crop Rotation,605.255363996091,0
2023,France,Ile-de-France,Sugarcane,24.337164908968067,1132.9536456908586,29.25,0.8762784490483537,10,62.11,14.97,95.38,30.0,Organic Farming,400.252061068357,1
2001,Argentina,Northeast,Wheat,22.044865637373743,861.1085506852459,15.77,2.209833793166815,10,72.01,27.87,32.97,51.45076156209101,Crop Rotation,611.5081799373606,0
1999,Russia,Central,Soybeans,15.139788998833327,957.4339694137243,6.62,1.834473574059937,10,77.14,44.15,93.43,47.197099305218146,Organic Farming,637.7894699608371,0
2004,Argentina,Northeast,Vegetables,22.777602880886278,925.3900803195899,12.78,2.192232103031028,10,70.32,7.29,91.27,58.22995751023291,Crop Rotation,444.1293356881945,0
2019,Canada,Quebec,Vegetables,13.184240624338592,840.3864192665111,12.2,2.6917524269850794,10,23.36,12.84,78.74,76.39794299687996,No Adaptation,463.9310706227733,0
1994,Nigeria,South East,Fruits,20.139473013352,1156.8913051972736,18.58,0.8378661028561623,10,19.58,32.75,72.47,44.84006973684542,Organic Farming,226.98301607465075,0
2016,India,Maharashtra,Vegetables,24.671896576559064,945.5096599052497,27.39,2.3150567040212633,10,99.0,39.7,26.25,57.75657015360119,No Adaptation,594.4614589249662,0
2012,Brazil,Northeast,Barley,20.637648944352026,1080.5184837649467,11.16,1.2547296360655746,10,47.6,44.95,15.52,42.85018781372857,Drought-resistant Crops,365.9308226510731,0
2009,Russia,Volga,Barley,23.90030498356364,1007.3420400495495,26.99,2.169378614873076,10,54.95,49.87,59.82,63.149729622162255,Crop Rotation,548.3858520851829,0
1997,USA,Midwest,Sugarcane,20.701338339103128,759.7146949159629,5.1,2.924362730954972,8,22.03,15.91,60.3,77.35823345724607,Organic Farming,733.0368615208956,0
2019,India,Tamil Nadu,Soybeans,16.52066945050704,883.7268452284127,19.27,2.4307695369511593,10,66.78,36.01,68.27,62.445623457784805,No Adaptation,613.9120943738193,0
1991,Australia,Victoria,Wheat,28.732011900716287,1039.2842117724078,22.46,1.6812842704457334,10,35.78,11.56,57.99,50.467176075664256,Drought-resistant Crops,578.8230441964405,0
2007,Brazil,North,Wheat,22.10497014787373,919.4844040654933,18.04,1.9138910587542377,10,60.3,15.43,15.76,42.92530733874991,Water Management,457.2566619089614,0
2011,Russia,Northwestern,Wheat,20.165205249978282,837.9878089130663,17.56,2.794862697960637,10,11.08,6.74,93.14,77.7845818390239,Crop Rotation,739.6970695386843,0
2010,Canada,Quebec,Barley,13.231196470119864,874.067659061065,2.52,2.410768514069412,9,66.34,39.29,16.85,59.541915881117376,No Adaptation,697.7811053949981,0
2008,Australia,Queensland,Wheat,24.64889917680806,955.2091256881189,17.5,2.1780630221745603,10,34.77,3.09,62.81,63.26341219733701,Drought-resistant Crops,552.3801216634422,0
2011,USA,Midwest,Barley,27.6505374995864,836.8525319168207,23.91,2.7151192343801527,10,15.3,20.7,86.25,67.51993070115088,Organic Farming,738.8437203615434,0
2005,Nigeria,North Central,Vegetables,19.16517155854583,667.3727564099179,8.26,2.5406867075170414,9,44.43,31.29,28.27,67.36660021574465,No Adaptation,489.5875402537404,0
1994,Brazil,Southeast,Vegetables,17.82765639544134,661.7978352868383,4.56,3.3295721775996303,3,37.38,39.74,18.28,51.20410674717121,Organic Farming,655.456729139519,0
1991,Brazil,North,Wheat,14.331126422099292,703.9554039605382,5.6,2.906546802478251,6,86.35,38.24,59.39,51.206097947769514,Drought-resistant Crops,829.9087669058965,0
2024,Russia,Volga,Corn,17.698673830692357,1044.5300407732043,23.43,1.7310427273800122,10,14.98,23.82,86.26,48.809463821253324,Water Management,405.3467582033976,1
2019,Russia,Siberian,Wheat,21.470959042445944,1068.706788898118,26.9,1.1695399870895056,10,52.7,1.91,84.27,30.0,Organic Farming,468.68072877069153,1
2002,Argentina,Northwest,Wheat,17.80717916449657,861.2853765867629,16.87,2.370694805043037,10,29.27,2.41,93.1,57.42547814943376,Drought-resistant Crops,730.1762190297493,0
2009,Argentina,Northwest,Fruits,26.65252796545517,887.94290338762,13.76,2.4937916429050944,10,16.38,29.02,36.77,70.69262506714227,No Adaptation,554.8614619727698,0
1997,Russia,Siberian,Rice,26.409358125013966,838.333426542531,10.01,2.8601484411731675,8,41.77,25.7,59.06,66.63102917725608,No Adaptation,717.3978098893516,0
1997,Canada,Prairies,Rice,19.60697872313456,1016.5880946733608,22.76,1.596452653599564,10,42.32,16.34,66.65,39.973442411790316,Crop Rotation,472.02644114412544,0
2013,Argentina,Northwest,Cotton,12.960471598091607,801.5290195756845,5.99,2.024723962952171,10,69.28,8.87,16.38,45.99399696897829,No Adaptation,568.4560686491677,0
1999,Russia,Volga,Vegetables,28.210406679334397,1109.1742829058162,25.44,1.1209881514755158,10,97.65,0.85,86.52,39.862443307937134,Organic Farming,284.9978053170897,1
2019,Nigeria,North West,Cotton,24.809402847101442,1052.943094579333,22.82,1.4919354741494928,10,44.96,25.22,76.55,41.79495080122709,Organic Farming,321.2564396611077,1
1996,India,West Bengal,Cotton,22.675767705442915,993.4948169467892,27.49,2.1274463475854026,10,92.6,10.13,37.76,56.60907822876322,No Adaptation,433.38453004182736,0
2020,Argentina,Pampas,Wheat,11.133086046576247,664.6171357926358,2.4,3.414688647324035,1,42.16,42.26,68.02,33.001297349153205,No Adaptation,787.6886763590857,0
2008,Brazil,South,Coffee,18.968208754658644,755.98009019373,14.06,2.4261456201559795,10,41.68,39.02,39.37,65.09398831082889,Organic Farming,558.1500452606311,0
2015,Argentina,Northwest,Rice,29.0713877919666,1004.4282558568343,26.72,2.188836665803914,10,78.85,42.14,21.7,62.134815162621535,Water Management,617.8408680655982,0
1991,USA,West,Rice,22.644273073188785,1050.9266637949459,21.16,1.4774946282578725,10,64.33,9.39,76.31,40.53954311220231,Water Management,227.89717487929875,0
2009,China,Central,Wheat,12.932484295217906,717.9161518444859,2.82,3.2273629830793196,5,31.59,42.36,43.24,63.40445541738326,Crop Rotation,740.3138715580092,0
2017,Argentina,Northeast,Coffee,21.51883272159377,707.4094624579055,8.92,4.086964412874624,1,29.84,35.36,14.44,64.07977818379119,Crop Rotation,1148.4143871913452,0
2022,India,Punjab,Fruits,29.294307170476714,961.223863218677,25.92,1.9040170110858048,10,43.99,44.84,6.19,41.398066446090056,No Adaptation,415.0793437649275,1
2002,USA,South,Sugarcane,19.103684859975523,863.634115564241,6.03,4.10239115483262,3,98.3,24.91,50.13,81.88079711587207,Water Management,787.641140392172,0
1994,Canada,Quebec,Corn,20.56439201123488,831.1191043190954,4.15,2.697047860261679,9,48.32,14.12,7.8,68.7988849372343,Organic Farming,441.9778495223101,0
2004,Brazil,Southeast,Cotton,19.409805337280517,1004.1338317047932,24.52,1.9065389398691275,10,79.63,35.84,41.23,48.98957614191309,Crop Rotation,397.36053375446954,1
2006,USA,Northeast,Fruits,12.43315341868372,762.4319986339054,12.17,2.43429925173387,10,59.95,4.38,88.59,58.947817108875405,Crop Rotation,754.5992923978765,0
2017,Argentina,Northwest,Rice,21.631025268497602,622.4179463786664,11.12,1.9728163755433878,9,67.68,44.99,9.98,45.18062544358971,Crop Rotation,539.0958788165252,0
2004,Russia,Central,Wheat,13.754775191945047,715.7075956629842,23.62,2.4283833398669445,10,92.12,42.89,53.19,57.87595064700768,Organic Farming,832.7873974410063,0
1994,USA,Northeast,Corn,22.664271387062733,918.0686176816729,18.7,2.311900727959098,10,44.57,26.86,81.59,63.257751389105564,Drought-resistant Crops,554.1553180020485,0
2003,Nigeria,South West,Sugarcane,16.750023431425383,816.4405640144353,3.93,2.609720618259349,10,10.18,19.64,97.63,72.95751333956892,Water Management,410.27632410113347,0
1993,Russia,Volga,Fruits,24.16141872876328,874.4793556600512,12.78,2.158466374448918,10,40.5,18.43,41.03,51.99386341371789,No Adaptation,646.1289415013314,0
2012,USA,Midwest,Vegetables,20.04631648219966,1028.7770679784808,15.81,1.7231496932211174,10,46.85,48.06,94.58,51.87067360904998,Water Management,564.94314907232,0
1998,Argentina,Patagonia,Cotton,21.72824185555647,923.4925158686758,21.18,1.8182658649316836,10,44.53,3.49,22.42,37.643805882407364,Water Management,355.63578874857495,0
2011,China,North,Coffee,30.33832697074771,979.7487606430166,25.93,1.866183202734977,10,68.64,35.54,60.77,38.546395923081725,Drought-resistant Crops,538.3488236560149,1
2003,France,Provence-Alpes-Cote d’Azur,Soybeans,21.192369717460952,715.8222475034783,14.51,2.7574812961781276,6,43.08,10.73,77.61,44.671150172984966,No Adaptation,572.7047571699322,0
1990,Brazil,Southeast,Coffee,22.961418581256606,812.3951470393542,25.81,2.4035184610396816,10,81.45,3.15,42.3,56.7283722031465,Drought-resistant Crops,790.4918579615021,0
2003,Brazil,Northeast,Corn,19.24531758216127,863.5942306538215,17.21,2.446061487513509,10,23.31,5.12,64.84,60.146498050357415,Water Management,619.1207263226431,0
1998,Australia,New South Wales,Rice,27.82420492131317,1071.9013046054195,17.2,1.507777463400111,9,17.08,48.65,80.73,41.226255953946335,No Adaptation,433.9366394912695,0
2016,France,Nouvelle-Aquitaine,Barley,23.933484335724962,731.5254702683944,6.59,3.078334272524761,6,16.44,46.36,14.48,56.353269867215225,Crop Rotation,857.474934211756,0
2017,India,Maharashtra,Soybeans,18.78535310882245,922.3604451969953,18.06,2.2413863859174485,10,87.61,11.03,57.77,59.283297095949045,Drought-resistant Crops,571.6723535899064,0
2007,Australia,Queensland,Cotton,13.493917260762206,878.7724219307138,18.26,2.14919712282408,10,67.78,35.02,78.42,52.1993653992779,Organic Farming,604.8453614313736,0
2001,USA,West,Cotton,14.104938506722753,931.131196563785,7.16,2.626776187474632,9,85.35,35.22,80.73,67.33742925246997,Water Management,689.6397332752409,0
1990,India,Punjab,Vegetables,22.83863513428266,987.7293369382242,15.42,2.1415177217178547,10,52.22,33.24,47.88,59.92785400253926,Organic Farming,876.3173874675792,0
2007,Brazil,North,Fruits,20.23005206260623,717.6570350800343,25.77,2.8541778975497216,10,45.65,33.83,76.55,75.66777602432731,Crop Rotation,674.8889422070014,0
2018,Brazil,North,Sugarcane,16.23043228094418,786.8306782243905,5.54,2.8489292659072625,7,48.17,19.18,19.15,61.444691684635025,Organic Farming,708.4753882557932,0
2000,China,Central,Coffee,23.37123343796961,841.8509596044776,14.38,2.3853004880286646,10,19.75,27.02,31.72,61.45602148751551,Organic Farming,864.5312815324393,0
2018,Russia,Volga,Wheat,10.740746347980114,774.7417964806019,0.55,4.303415547167782,0,57.39,22.96,44.63,61.302845915775116,Crop Rotation,1257.443897931843,0
1993,Argentina,Patagonia,Fruits,22.90674628610012,691.5195707570562,5.46,3.1542056083923904,6,17.87,35.31,59.05,64.68630452441059,Organic Farming,669.1200185915999,0
2005,Russia,Siberian,Rice,17.48209002794975,818.0053792205335,16.96,2.5543540728618477,10,43.3,20.35,94.55,69.3840395874994,Drought-resistant Crops,485.199263911271,0
2009,Canada,Quebec,Coffee,28.4943624009123,908.6932961724713,29.21,2.356718663882872,10,52.39,43.22,83.03,55.43697893816122,Crop Rotation,519.6803140640767,0
2009,Russia,Siberian,Cotton,23.102739840915497,887.5815307656941,25.88,2.344380438237476,10,59.06,32.09,6.7,55.94708235737914,Organic Farming,690.4714504704664,0
2022,Russia,Northwestern,Fruits,19.276846879523312,861.8675845109132,19.58,2.674985706203093,10,87.9,34.73,20.78,73.57684105420131,Crop Rotation,590.0982353635256,0
2017,Australia,Queensland,Coffee,25.21428620802197,992.3107271068495,24.75,1.9871993716048877,10,90.42,39.47,38.27,52.70692886554181,Organic Farming,484.03169824494756,1
2013,Brazil,Northeast,Rice,20.02416058878633,890.6042660780747,0.63,3.968562403552594,1,45.14,24.58,12.03,63.09213813559815,No Adaptation,814.5918500828531,0
2023,Nigeria,North West,Soybeans,18.945579000151785,922.8105042881152,24.45,2.1782256827378617,10,72.95,37.68,80.32,54.07661034063872,Water Management,527.7752723964528,0
1999,Australia,Queensland,Rice,24.010747496226557,658.9638782390132,7.64,3.6381590813774074,2,78.57,16.12,16.17,54.64564682044237,No Adaptation,788.1871745246724,0
2024,India,Punjab,Cotton,19.132473899025534,824.8937990178164,27.84,2.6628068351780727,10,39.68,25.01,49.69,66.78592276938177,Crop Rotation,526.5869613724833,0
2011,China,North,Coffee,19.092764402553716,834.0647665517052,20.73,2.5684409390336436,10,16.44,9.25,52.92,67.95275256080646,Drought-resistant Crops,588.1382328488189,0
2011,Nigeria,South East,Corn,19.526224739910347,899.9099535885509,9.3,2.372933353890751,9,10.95,28.78,48.47,54.02061361323577,Crop Rotation,558.3911092781079,0
2000,India,West Bengal,Soybeans,16.63015460677142,891.0746489292875,14.82,2.480060238087068,10,92.85,43.05,17.8,67.10209043022364,No Adaptation,485.3277481866262,0
2000,Australia,Victoria,Fruits,17.67290622110967,862.6932555621917,7.95,2.3788696206292523,10,76.0,31.55,57.14,60.838078104081106,No Adaptation,729.3492841112984,0
2001,USA,South,Fruits,23.477141210438596,947.7992894176584,24.86,2.165739533882465,10,50.2,9.48,95.58,49.96394685584862,Water Management,658.6355637136301,0
2022,India,Tamil Nadu,Cotton,22.176668490882946,969.8464745877718,2.86,1.8828044655233636,10,51.17,31.43,91.32,55.578989024340764,Crop Rotation,571.1660727777278,0
2019,Australia,New South Wales,Rice,23.38782961169475,995.6583373286211,18.1,2.080238289049988,10,71.95,39.87,55.5,61.1735634255981,Drought-resistant Crops,616.6554179837731,0
2010,Nigeria,North West,Barley,15.039462619564404,914.733741547159,3.95,1.8856022488822595,10,21.08,34.34,51.96,47.02233322196459,Organic Farming,584.4655860973892,0
2002,France,Nouvelle-Aquitaine,Sugarcane,15.782349323941325,903.6554091331756,4.27,4.167883172887452,0,84.21,28.45,48.81,59.21467751866932,Organic Farming,1013.7774328494775,0
